Date,S&P,AAPL,CSCO,AMZN,MSFT,IBM
2010-06-03,1102.829956,37.588570000000004,23.719998999999998,128.759995,26.860001,127.959999
2010-06-04,1064.880005,36.565715999999995,22.959999,122.769997,25.790001,125.279999
2010-06-07,1050.469971,35.848572,22.76,122.010002,25.290001,124.129997
2010-06-08,1062.0,35.618572,22.959999,118.839996,25.110001,123.720001
2010-06-09,1055.689941,34.742859,22.780001000000002,117.910004,24.790001,123.900002
2010-06-10,1086.839966,35.787144,22.77,123.209999,25.0,127.68
2010-06-11,1091.599976,36.215714,22.91,123.029999,25.66,128.449997
2010-06-14,1089.630005,36.325714000000005,22.76,123.83000200000001,25.5,128.5
2010-06-15,1115.22998,37.098572,23.33,126.839996,26.58,129.78999299999998
2010-06-16,1114.609985,38.17857,23.290001,126.900002,26.32,130.350006
2010-06-17,1116.040039,38.838570000000004,23.17,125.889999,26.370001000000002,130.979996
2010-06-18,1117.51001,39.152859,23.49,125.83000200000001,26.440001000000002,130.149994
2010-06-21,1113.199951,38.595715000000006,23.34,122.550003,25.950001,130.649994
2010-06-22,1095.310059,39.121429,22.969998999999998,122.309998,25.77,129.300003
2010-06-23,1092.040039,38.709998999999996,22.860001,121.449997,25.309998999999998,130.110001
2010-06-24,1073.689941,38.42857,22.57,118.33000200000001,25.0,128.190002
2010-06-25,1076.76001,38.099998,22.18,121.0,24.530001000000002,127.120003
2010-06-28,1074.569946,38.328571000000004,22.42,117.800003,24.309998999999998,128.979996
2010-06-29,1041.23999,36.595715000000006,21.620001000000002,108.610001,23.309998999999998,125.089996
2010-06-30,1030.709961,35.932858,21.309998999999998,109.260002,23.01,123.480003
2010-07-01,1027.369995,35.497143,21.26,110.959999,23.16,122.57
2010-07-02,1022.580017,35.277142,21.129998999999998,109.139999,23.27,121.860001
2010-07-06,1028.060059,35.518570000000004,21.34,110.059998,23.82,123.459999
2010-07-07,1060.27002,36.952858,22.48,113.43,24.299999,127.0
2010-07-08,1070.25,36.869999,22.549999,116.220001,24.41,127.970001
2010-07-09,1077.959961,37.088570000000004,22.700001,117.260002,24.27,127.959999
2010-07-12,1078.75,36.755714000000005,22.860001,119.510002,24.83,128.669998
2010-07-13,1095.339966,35.971428,23.09,123.650002,25.129998999999998,130.479996
2010-07-14,1095.170044,36.104286,23.74,123.300003,25.440001000000002,130.720001
2010-07-15,1096.47998,35.921428999999996,23.92,122.059998,25.51,130.720001
2010-07-16,1064.880005,35.700001,22.75,118.489998,24.889999,128.029999
2010-07-19,1071.25,35.082859,22.73,119.940002,25.23,129.78999299999998
2010-07-20,1083.47998,35.984287,23.049999,120.099998,25.48,126.550003
2010-07-21,1069.589966,36.32,22.559998999999998,117.43,25.120001000000002,125.269997
2010-07-22,1093.670044,37.002857,23.27,120.07,25.84,127.470001
2010-07-23,1102.660034,37.134285,23.35,118.870003,25.809998999999998,128.380005
2010-07-26,1115.01001,37.040001000000004,23.610001,118.400002,26.1,128.41000400000001
2010-07-27,1113.839966,37.725716,23.299999,117.129997,26.16,128.630005
2010-07-28,1106.130005,37.279999,23.389999,117.129997,25.950001,128.429993
2010-07-29,1101.530029,36.872856,23.209999,116.860001,26.030001000000002,128.020004
2010-07-30,1101.599976,36.75,23.07,117.889999,25.809998999999998,128.399994
2010-08-02,1125.859985,37.407143,23.799999,120.07,26.33,130.759995
2010-08-03,1120.459961,37.418571,23.82,122.41999799999999,26.16,130.369995
2010-08-04,1127.23999,37.568573,24.139999,127.58000200000001,25.73,131.270004
2010-08-05,1125.810059,37.385715000000005,24.17,127.83000200000001,25.370001000000002,131.830002
2010-08-06,1121.640015,37.155716,24.07,128.320007,25.549999,130.139999
2010-08-09,1127.790039,37.392857,24.77,128.830002,25.610001,132.0
2010-08-10,1121.060059,37.058571,24.309998999999998,130.0,25.07,131.83999599999999
2010-08-11,1089.469971,35.741428000000006,23.73,125.889999,24.860001,129.830002
2010-08-12,1083.609985,35.970001,21.360001,126.559998,24.49,128.300003
2010-08-13,1079.25,35.585712,21.360001,124.690002,24.4,127.870003
2010-08-16,1079.380005,35.377144,21.91,126.07,24.5,127.769997
2010-08-17,1092.540039,35.995715999999994,22.049999,128.860001,24.709999,128.449997
2010-08-18,1094.160034,36.152859,22.41,129.649994,24.82,129.389999
2010-08-19,1075.630005,35.697144,22.219998999999998,127.57,24.440001000000002,128.899994
2010-08-20,1071.689941,35.662857,22.23,127.760002,24.23,127.5
2010-08-23,1067.359985,35.114284999999995,21.68,126.599998,24.280001000000002,126.470001
2010-08-24,1051.869995,34.275715000000005,21.129998999999998,124.529999,24.040001,124.900002
2010-08-25,1055.329956,34.698570000000004,21.209999,126.849998,24.1,125.269997
2010-08-26,1047.219971,34.325714000000005,20.700001,124.860001,23.82,122.779999
2010-08-27,1064.589966,34.517143,20.809998999999998,126.639999,23.93,124.730003
2010-08-30,1048.920044,34.642857,20.32,123.790001,23.639999,123.400002
2010-08-31,1049.329956,34.728573,19.99,124.83000200000001,23.469998999999998,123.129997
2010-09-01,1080.290039,35.761429,20.26,132.490005,23.9,125.769997
2010-09-02,1090.099976,36.024284,20.52,135.21000700000002,23.940001000000002,125.040001
2010-09-03,1104.51001,36.967144,21.040001,138.78999299999998,24.290001,127.58000200000001
2010-09-07,1091.839966,36.830002,20.58,137.220001,23.959999,125.949997
2010-09-08,1098.869995,37.560001,20.639999,139.139999,23.93,126.08000200000001
2010-09-09,1104.180054,37.581429,20.610001,140.380005,24.01,126.360001
2010-09-10,1109.550049,37.630001,20.620001000000002,142.440002,23.85,127.989998
2010-09-13,1121.900024,38.148571000000004,21.26,145.070007,25.110001,129.610001
2010-09-14,1121.099976,38.294284999999995,21.450001,145.75,25.030001000000002,128.850006
2010-09-15,1125.069946,38.602856,21.59,145.449997,25.120001000000002,129.429993
2010-09-16,1124.660034,39.509997999999996,21.93,148.130005,25.33,129.669998
2010-09-17,1125.589966,39.338570000000004,21.860001,148.320007,25.219998999999998,130.190002
2010-09-20,1142.709961,40.46143,21.75,151.300003,25.43,131.78999299999998
2010-09-21,1139.780029,40.53857,21.639999,150.729996,25.15,131.979996
2010-09-22,1134.280029,41.107143,21.67,151.830002,24.610001,132.570007
2010-09-23,1124.829956,41.274284,21.530001000000002,152.850006,24.43,131.669998
2010-09-24,1148.670044,41.759997999999996,22.09,160.729996,24.780001000000002,134.110001
2010-09-27,1142.160034,41.594284,22.110001,159.369995,24.73,134.649994
2010-09-28,1147.699951,40.98,21.860001,159.699997,24.68,134.889999
2010-09-29,1144.72998,41.052856,21.870001000000002,158.990005,24.5,135.479996
2010-09-30,1141.199951,40.535713,21.9,157.059998,24.49,134.139999
2010-10-01,1146.23999,40.360001000000004,21.91,153.71000700000002,24.379998999999998,135.639999
2010-10-04,1137.030029,39.805714,21.76,155.389999,23.91,135.25
2010-10-05,1160.75,41.277142,21.99,160.869995,24.35,137.66000400000001
2010-10-06,1159.969971,41.312859,22.299999,155.399994,24.43,137.83999599999999
2010-10-07,1158.060059,41.317142,22.389999,156.270004,24.530001000000002,138.720001
2010-10-08,1165.150024,42.009997999999996,22.48,155.550003,24.57,138.850006
2010-10-11,1165.319946,42.194286,22.469998999999998,153.029999,24.59,139.66000400000001
2010-10-12,1169.77002,42.648571000000004,22.620001000000002,156.479996,24.83,139.850006
2010-10-13,1178.099976,42.877144,23.18,155.169998,25.34,140.369995
2010-10-14,1173.810059,43.187141,23.07,155.529999,25.23,141.5
2010-10-15,1176.189941,44.962856,23.360001,164.639999,25.540001,141.059998
2010-10-18,1184.709961,45.42857,23.299999,163.559998,25.82,142.830002
2010-10-19,1165.900024,44.212856,22.969998999999998,158.669998,25.1,138.029999
2010-10-20,1178.170044,44.361427,23.4,158.669998,25.309998999999998,139.070007
2010-10-21,1180.26001,44.217144,23.26,164.970001,25.42,139.830002
2010-10-22,1183.079956,43.924285999999995,23.48,169.130005,25.379998999999998,139.669998
2010-10-25,1185.619995,44.119999,23.610001,169.0,25.190001000000002,139.83999599999999
2010-10-26,1185.640015,44.007141,23.4,169.949997,25.9,140.669998
2010-10-27,1182.449951,43.975716,23.290001,167.509995,26.049999,141.429993
2010-10-28,1183.780029,43.605713,23.190001000000002,166.83999599999999,26.280001000000002,140.899994
2010-10-29,1183.26001,42.997143,22.860001,165.229996,26.67,143.600006
2010-11-01,1184.380005,43.454285,22.92,162.580002,26.950001,143.320007
2010-11-02,1193.569946,44.194286,23.17,164.610001,27.389999,143.83999599999999
2010-11-03,1197.959961,44.685715,23.709999,168.470001,27.030001000000002,144.169998
2010-11-04,1221.060059,45.467144,24.209999,168.929993,27.139999,146.78999299999998
2010-11-05,1225.849976,45.304287,24.26,170.770004,26.85,146.919998
2010-11-08,1223.25,45.517143,24.389999,171.990005,26.809998999999998,146.46000700000002
2010-11-09,1213.400024,45.154284999999994,24.35,170.270004,26.950001,146.139999
2010-11-10,1218.709961,45.432858,24.49,173.330002,26.940001000000002,146.550003
2010-11-11,1213.540039,45.235714,20.52,170.369995,26.68,145.429993
2010-11-12,1199.209961,44.004284000000006,20.15,165.679993,26.27,143.740005
2010-11-15,1197.75,43.862858,19.950001,158.899994,26.200001,143.639999
2010-11-16,1178.339966,43.084286,19.440001000000002,157.779999,25.809998999999998,142.240005
2010-11-17,1178.589966,42.92857,19.41,158.350006,25.57,141.949997
2010-11-18,1196.689941,44.061428,19.610001,164.169998,25.84,144.360001
2010-11-19,1199.72998,43.818573,19.610001,164.820007,25.690001000000002,145.050003
2010-11-22,1197.839966,44.765713,19.559998999999998,170.389999,25.73,145.389999
2010-11-23,1180.72998,44.104286,19.200001,168.199997,25.120001000000002,143.179993
2010-11-24,1198.349976,44.971428,19.459999,177.25,25.370001000000002,145.809998
2010-11-26,1189.400024,45.0,19.49,177.199997,25.25,143.899994
2010-11-29,1187.76001,45.267143,19.440001000000002,179.490005,25.309998999999998,142.889999
2010-11-30,1180.550049,44.450001,19.16,175.399994,25.26,141.46000700000002
2010-12-01,1206.069946,45.200001,19.32,176.550003,26.040001,144.41000400000001
2010-12-02,1221.530029,45.450001,19.219998999999998,176.529999,26.889999,145.179993
2010-12-03,1224.709961,45.348572,19.07,175.679993,27.02,145.380005
2010-12-06,1223.119995,45.735714,19.43,178.050003,26.84,144.990005
2010-12-07,1223.75,45.458572,19.389999,176.770004,26.870001000000002,144.020004
2010-12-08,1228.280029,45.85857,19.35,176.28999299999998,27.23,144.979996
2010-12-09,1233.0,45.68,19.700001,174.850006,27.08,144.300003
2010-12-10,1240.400024,45.794284999999995,19.700001,175.619995,27.34,144.820007
2010-12-13,1240.459961,45.952858,19.58,174.25,27.25,144.279999
2010-12-14,1241.589966,45.755714000000005,19.540001,173.940002,27.620001000000002,145.820007
2010-12-15,1235.22998,45.765713,19.469998999999998,175.570007,27.85,144.720001
2010-12-16,1242.869995,45.892857,19.75,178.03999299999998,27.99,144.550003
2010-12-17,1243.910034,45.801429999999996,19.549999,177.580002,27.9,145.0
2010-12-20,1247.079956,46.029999,19.620001000000002,183.28999299999998,27.809998999999998,144.509995
2010-12-21,1254.599976,46.314285,19.530001000000002,184.75,28.07,145.740005
2010-12-22,1258.839966,46.451427,19.559998999999998,184.759995,28.190001000000002,145.949997
2010-12-23,1256.77002,46.228573,19.690001000000002,182.58999599999999,28.299999,145.889999
2010-12-27,1257.540039,46.382858,20.16,182.139999,28.07,145.33999599999999
2010-12-28,1258.51001,46.495715999999994,20.35,181.08999599999999,28.01,145.71000700000002
2010-12-29,1259.780029,46.470001,20.25,183.369995,27.969998999999998,146.520004
2010-12-30,1257.880005,46.237144,20.23,182.75,27.85,146.669998
2010-12-31,1257.640015,46.080002,20.23,180.0,27.91,146.759995
2011-01-03,1271.869995,47.081429,20.49,184.220001,27.98,147.479996
2011-01-04,1270.199951,47.327145,20.52,185.009995,28.09,147.639999
2011-01-05,1276.560059,47.714287,20.77,187.419998,28.0,147.050003
2011-01-06,1273.849976,47.675713,20.950001,185.860001,28.82,148.66000400000001
2011-01-07,1271.5,48.017143,20.969998999999998,185.490005,28.6,147.929993
2011-01-10,1269.75,48.921428999999996,20.790001,184.679993,28.219998999999998,147.639999
2011-01-11,1274.47998,48.805714,20.879998999999998,184.33999599999999,28.110001,147.279999
2011-01-12,1285.959961,49.202858,21.120001000000002,184.080002,28.549999,149.100006
2011-01-13,1283.76001,49.382858,21.08,185.529999,28.190001000000002,148.820007
2011-01-14,1293.23999,49.782856,21.209999,188.75,28.299999,150.0
2011-01-18,1295.02002,48.664288,21.219998999999998,191.25,28.66,150.649994
2011-01-19,1281.920044,48.405716,20.82,186.869995,28.469998999999998,155.690002
2011-01-20,1280.26001,47.525715000000005,20.77,181.96000700000002,28.35,155.800003
2011-01-21,1283.349976,46.674285999999995,20.73,177.419998,28.02,155.5
2011-01-24,1290.839966,48.207142,21.17,176.850006,28.379998999999998,159.630005
2011-01-25,1291.180054,48.771427,21.540001,176.699997,28.450001,161.440002
2011-01-26,1296.630005,49.121429,21.42,175.389999,28.780001000000002,161.03999299999998
2011-01-27,1299.540039,49.029999,21.440001000000002,184.449997,28.870001000000002,161.070007
2011-01-28,1276.339966,48.014286,20.93,171.139999,27.75,159.21000700000002
2011-01-31,1286.119995,48.474284999999995,21.15,169.639999,27.73,162.0
2011-02-01,1307.589966,49.290001000000004,21.469998999999998,172.110001,27.99,163.559998
2011-02-02,1304.030029,49.188572,21.620001000000002,173.529999,27.940001000000002,163.300003
2011-02-03,1307.099976,49.062859,21.91,173.71000700000002,27.65,163.529999
2011-02-04,1310.869995,49.5,22.049999,175.929993,27.77,164.0
2011-02-07,1319.050049,50.268570000000004,22.030001000000002,176.429993,28.200001,164.820007
2011-02-08,1324.569946,50.742859,21.99,183.059998,28.280001000000002,166.050003
2011-02-09,1320.880005,51.165714,22.040001,185.300003,27.969998999999998,164.649994
2011-02-10,1321.869995,50.648571000000004,18.92,186.21000700000002,27.5,164.08999599999999
2011-02-11,1329.150024,50.978573,18.700001,189.25,27.25,163.850006
2011-02-14,1332.319946,51.311428,18.809998999999998,190.419998,27.23,163.220001
2011-02-15,1328.01001,51.414288,18.67,189.029999,26.959999,162.83999599999999
2011-02-16,1336.319946,51.875713,18.58,186.619995,27.02,163.399994
2011-02-17,1340.430054,51.185715,18.68,187.759995,27.209999,164.240005
2011-02-18,1343.01001,50.080002,18.85,186.5,27.059998999999998,164.83999599999999
2011-02-22,1315.439941,48.372856,18.59,180.419998,26.59,161.949997
2011-02-23,1307.400024,48.945713,18.4,176.679993,26.59,160.179993
2011-02-24,1306.099976,48.982857,18.360001,177.75,26.77,160.770004
2011-02-25,1319.880005,49.737144,18.639999,177.240005,26.549999,162.279999
2011-02-28,1327.219971,50.458572,18.559998999999998,173.28999299999998,26.58,161.880005
2011-03-01,1306.329956,49.901428,18.559998999999998,169.440002,26.16,159.970001
2011-03-02,1308.439941,50.302856,18.5,172.020004,26.08,160.16000400000001
2011-03-03,1330.969971,51.365715,18.530001000000002,172.78999299999998,26.200001,163.479996
2011-03-04,1321.150024,51.42857,18.4,171.669998,25.950001,161.830002
2011-03-07,1310.130005,50.765713,18.200001,169.080002,25.719998999999998,159.929993
2011-03-08,1321.819946,50.822857,18.219998999999998,166.889999,25.91,162.279999
2011-03-09,1320.02002,50.352856,18.120001000000002,169.050003,25.889999,165.860001
2011-03-10,1295.109985,49.524284,17.92,166.139999,25.41,162.020004
2011-03-11,1304.280029,50.284286,17.950001,168.070007,25.68,162.429993
2011-03-14,1296.390015,50.508571999999994,17.85,166.729996,25.690001000000002,161.389999
2011-03-15,1281.869995,49.347141,17.389999,165.080002,25.389999,159.020004
2011-03-16,1256.880005,47.144287,17.049999,164.699997,24.790001,153.0
2011-03-17,1273.719971,47.805714,17.0,160.970001,24.780001000000002,154.179993
2011-03-18,1279.209961,47.238571,17.139999,161.820007,24.799999,155.889999
2011-03-21,1298.380005,48.471428,17.389999,164.520004,25.33,157.679993
2011-03-22,1293.77002,48.742859,17.450001,162.600006,25.299999,158.0
2011-03-23,1297.540039,48.455715000000005,17.58,165.320007,25.540001,159.529999
2011-03-24,1309.660034,49.281428999999996,17.360001,171.100006,25.809998999999998,160.03999299999998
2011-03-25,1313.800049,50.220001,17.280001000000002,170.979996,25.620001000000002,162.179993
2011-03-28,1310.189941,50.062859,17.190001000000002,169.350006,25.41,161.369995
2011-03-29,1319.439941,50.137142,17.440001000000002,174.619995,25.49,162.880005
2011-03-30,1328.26001,49.804287,17.33,179.419998,25.610001,163.600006
2011-03-31,1325.829956,49.787144,17.15,180.130005,25.389999,163.070007
2011-04-01,1332.410034,49.222858,17.040001,180.130005,25.48,164.270004
2011-04-04,1332.869995,48.741428000000006,17.059998999999998,182.940002,25.549999,164.25
2011-04-05,1332.630005,48.412857,17.219998999999998,185.28999299999998,25.780001000000002,163.990005
2011-04-06,1335.540039,48.291428,18.07,182.759995,26.15,164.03999299999998
2011-04-07,1333.51001,48.297142,17.91,184.91000400000001,26.200001,164.380005
2011-04-08,1328.170044,47.865715,17.65,184.71000700000002,26.07,164.050003
2011-04-11,1324.459961,47.257141,17.469998999999998,184.03999299999998,25.98,163.949997
2011-04-12,1314.160034,47.485714,17.440001000000002,180.479996,25.639999,163.25
2011-04-13,1314.410034,48.018570000000004,17.25,182.28999299999998,25.629998999999998,163.949997
2011-04-14,1314.52002,47.488571,17.17,181.820007,25.42,164.970001
2011-04-15,1319.680054,46.779999,17.030001000000002,180.009995,25.370001000000002,166.21000700000002
2011-04-18,1305.140015,47.407143,16.73,178.33999599999999,25.08,165.940002
2011-04-19,1312.619995,48.265713,16.610001,178.820007,25.15,165.399994
2011-04-20,1330.359985,48.915714,16.93,183.869995,25.76,164.75
2011-04-21,1337.380005,50.099998,16.940001000000002,185.889999,25.52,168.279999
2011-04-25,1335.25,50.43,17.1,185.419998,25.610001,167.669998
2011-04-26,1347.23999,50.060001,17.52,182.300003,26.190001000000002,168.490005
2011-04-27,1355.660034,50.021427,17.190001000000002,196.630005,26.379998999999998,170.369995
2011-04-28,1360.47998,49.535713,17.290001,195.070007,26.709999,170.779999
2011-04-29,1363.609985,50.018570000000004,17.52,195.809998,25.92,170.580002
2011-05-02,1361.219971,49.468571000000004,17.58,201.190002,25.66,172.149994
2011-05-03,1356.619995,49.742859,17.41,198.449997,25.809998999999998,172.869995
2011-05-04,1347.319946,49.938572,17.469998999999998,199.970001,26.059998999999998,170.619995
2011-05-05,1335.099976,49.535713,17.48,197.110001,25.790001,168.46000700000002
2011-05-06,1340.199951,49.522858,17.559998999999998,197.600006,25.870001000000002,168.889999
2011-05-09,1346.290039,49.657143,17.6,200.800003,25.83,169.100006
2011-05-10,1357.160034,49.921428999999996,17.790001,203.940002,25.67,170.380005
2011-05-11,1342.079956,49.604286,17.780001000000002,204.380005,25.360001,169.5
2011-05-12,1348.650024,49.509997999999996,16.93,206.070007,25.32,172.240005
2011-05-13,1337.77002,48.642857,16.879998999999998,202.559998,25.030001000000002,169.919998
2011-05-16,1329.469971,47.614284999999995,16.6,192.509995,24.57,168.860001
2011-05-17,1328.97998,48.02,16.639999,194.809998,24.52,170.5
2011-05-18,1340.680054,48.552856,16.65,197.08999599999999,24.690001000000002,170.440002
2011-05-19,1343.599976,48.647144,16.66,198.800003,24.719998999999998,170.58999599999999
2011-05-20,1333.27002,47.888573,16.530001000000002,198.649994,24.49,170.16000400000001
2011-05-23,1317.369995,47.771427,16.35,196.220001,24.17,168.259995
2011-05-24,1316.280029,47.455715000000005,16.27,193.270004,24.15,167.990005
2011-05-25,1320.469971,48.111427,16.190001000000002,192.259995,24.190001000000002,167.75
2011-05-26,1325.689941,47.857143,16.25,195.0,24.67,167.179993
2011-05-27,1331.099976,48.201427,16.459999,194.130005,24.76,167.5
2011-05-31,1345.199951,49.689999,16.799999,196.690002,25.01,168.929993
2011-06-01,1314.550049,49.35857,16.379998999999998,192.399994,24.43,166.559998
2011-06-02,1312.939941,49.442856,16.25,193.649994,24.219998999999998,166.08999599999999
2011-06-03,1300.160034,49.062859,16.01,188.320007,23.91,165.050003
2011-06-06,1286.170044,48.291428,15.99,185.690002,24.01,164.75
2011-06-07,1284.939941,47.434284000000005,15.51,187.550003,24.059998999999998,163.690002
2011-06-08,1279.560059,47.462856,15.3,188.050003,23.940001000000002,164.33999599999999
2011-06-09,1289.0,47.355713,15.31,189.679993,23.959999,164.83999599999999
2011-06-10,1270.97998,46.557144,15.12,186.529999,23.709999,163.179993
2011-06-13,1271.829956,46.657143,15.06,186.28999299999998,24.040001,163.169998
2011-06-14,1287.869995,47.491428000000006,15.08,189.96000700000002,24.219998999999998,164.119995
2011-06-15,1265.420044,46.67857,14.84,185.979996,23.74,162.330002
2011-06-16,1267.640015,46.451427,15.05,183.649994,24.0,162.669998
2011-06-17,1271.5,45.751427,14.97,186.369995,24.26,164.440002
2011-06-20,1278.359985,45.045715,15.14,187.720001,24.469998999999998,165.020004
2011-06-21,1295.52002,46.471428,15.51,194.229996,24.76,166.220001
2011-06-22,1287.140015,46.087143,15.36,191.630005,24.65,165.679993
2011-06-23,1283.5,47.318573,15.47,194.16000400000001,24.629998999999998,166.119995
2011-06-24,1268.449951,46.621429,14.93,192.550003,24.299999,165.070007
2011-06-27,1280.099976,47.434284000000005,15.05,201.25,25.200001,167.619995
2011-06-28,1296.670044,47.894287,15.13,202.350006,25.799999,170.009995
2011-06-29,1307.410034,47.720001,15.34,204.179993,25.620001000000002,170.53999299999998
2011-06-30,1320.640015,47.952858,15.61,204.490005,26.0,171.550003
2011-07-01,1339.670044,49.037144,15.86,209.490005,26.02,174.53999299999998
2011-07-05,1337.880005,49.918571,15.67,213.190002,26.030001000000002,175.429993
2011-07-06,1339.219971,50.251427,15.56,214.190002,26.33,177.71000700000002
2011-07-07,1353.219971,51.028572,15.9,216.74000499999997,26.77,176.479996
2011-07-08,1343.800049,51.387142,15.74,218.27999900000003,26.92,176.490005
2011-07-11,1319.48999,50.57143,15.43,212.55000299999998,26.629998999999998,174.990005
2011-07-12,1313.640015,50.535713,15.6,211.229996,26.540001,174.050003
2011-07-13,1317.719971,51.145714,15.57,213.5,26.629998999999998,174.320007
2011-07-14,1308.869995,51.110001000000004,15.43,210.38000499999998,26.469998999999998,174.229996
2011-07-15,1316.140015,52.131428,15.59,212.86999500000002,26.780001000000002,175.53999299999998
2011-07-18,1305.439941,53.400002,15.44,211.52999900000003,26.59,175.279999
2011-07-19,1326.72998,53.835712,15.66,218.059998,27.540001,185.21000700000002
2011-07-20,1325.839966,55.271427,15.82,215.55000299999998,27.059998999999998,183.649994
2011-07-21,1343.800049,55.327144999999994,16.35,213.210007,27.1,184.899994
2011-07-22,1345.02002,56.185715,16.459999,216.520004,27.530001000000002,185.179993
2011-07-25,1337.430054,56.92856999999999,16.280001000000002,213.49000499999997,27.91,183.699997
2011-07-26,1331.939941,57.630001,16.290001,214.17999300000002,28.08,182.929993
2011-07-27,1304.890015,56.084286,15.69,222.520004,27.33,181.350006
2011-07-28,1300.670044,55.974284999999995,16.01,223.899994,27.719998999999998,181.800003
2011-07-29,1292.280029,55.782856,15.97,222.520004,27.4,181.850006
2011-08-01,1286.939941,56.67856999999999,15.83,221.32000699999998,27.27,180.75
2011-08-02,1254.050049,55.55857099999999,15.46,211.69999700000002,26.799999,178.050003
2011-08-03,1260.339966,56.08142900000001,15.49,209.960007,26.92,178.830002
2011-08-04,1200.069946,53.91,14.82,201.479996,25.940001000000002,171.479996
2011-08-05,1199.380005,53.374287,14.94,202.699997,25.68,172.979996
2011-08-08,1119.459961,50.458572,13.94,193.699997,24.48,166.220001
2011-08-09,1172.530029,53.43,14.06,205.08999599999999,25.58,170.610001
2011-08-10,1120.76001,51.955715000000005,13.73,194.130005,24.200001,162.53999299999998
2011-08-11,1172.640015,53.385715000000005,15.92,198.360001,25.190001000000002,166.729996
2011-08-12,1178.810059,53.855713,15.99,202.300003,25.1,168.199997
2011-08-15,1204.48999,54.77285799999999,16.030001000000002,202.949997,25.51,172.990005
2011-08-16,1192.76001,54.354286,16.0,197.679993,25.35,171.240005
2011-08-17,1193.890015,54.348572,15.85,195.929993,25.25,171.479996
2011-08-18,1140.650024,52.292858,15.01,182.520004,24.67,163.830002
2011-08-19,1123.530029,50.861427,15.08,178.929993,24.049999,157.53999299999998
2011-08-22,1123.819946,50.919998,15.01,177.53999299999998,23.98,158.979996
2011-08-23,1162.349976,53.371429000000006,15.44,193.550003,24.719998999999998,164.320007
2011-08-24,1177.599976,53.740002000000004,15.46,193.729996,24.9,166.759995
2011-08-25,1159.27002,53.388573,15.08,192.029999,24.57,165.580002
2011-08-26,1176.800049,54.797142,15.32,199.270004,25.25,169.139999
2011-08-29,1210.079956,55.709998999999996,15.74,206.529999,25.84,172.619995
2011-08-30,1212.920044,55.712856,15.63,210.919998,26.23,172.509995
2011-08-31,1218.890015,54.975716000000006,15.67,215.229996,26.6,171.91000400000001
2011-09-01,1204.420044,54.432857999999996,15.82,212.539993,26.209999,170.330002
2011-09-02,1173.969971,53.435715,15.41,210.0,25.799999,166.979996
2011-09-06,1165.23999,54.248573,15.28,216.17999300000002,25.51,165.110001
2011-09-07,1198.619995,54.847141,15.88,219.899994,26.0,167.309998
2011-09-08,1185.900024,54.877143999999994,16.290001,217.25999500000003,26.219998999999998,165.25
2011-09-09,1154.22998,53.925713,15.82,211.38999900000002,25.74,161.369995
2011-09-12,1162.27002,54.277142000000005,16.09,216.559998,25.889999,162.419998
2011-09-13,1172.869995,54.945713,16.35,219.52999900000003,26.040001,163.429993
2011-09-14,1188.680054,55.614284999999995,16.33,222.57000699999998,26.5,167.240005
2011-09-15,1209.109985,56.137142000000004,16.67,226.77999900000003,26.99,170.08999599999999
2011-09-16,1216.01001,57.214287,16.620001000000002,239.30000299999998,27.120001000000002,172.990005
2011-09-19,1204.089966,58.804287,16.51,241.690002,27.209999,173.130005
2011-09-20,1202.089966,59.064285,16.530001000000002,233.25,26.98,174.720001
2011-09-21,1166.76001,58.877143999999994,15.84,231.86999500000002,25.99,173.020004
2011-09-22,1129.560059,57.402859,15.33,223.229996,25.059998999999998,168.619995
2011-09-23,1136.430054,57.757141000000004,15.61,223.61000099999998,25.059998999999998,169.33999599999999
2011-09-26,1162.949951,57.595715000000006,15.99,229.850006,25.440001000000002,174.509995
2011-09-27,1175.380005,57.037144,16.07,224.210007,25.67,177.71000700000002
2011-09-28,1151.060059,56.715714,15.84,229.710007,25.58,177.550003
2011-09-29,1160.400024,55.795715,15.85,222.440002,25.450001,179.169998
2011-09-30,1131.420044,54.474284999999995,15.5,216.229996,24.889999,174.869995
2011-10-03,1099.22998,53.514286,15.19,211.979996,24.530001000000002,173.28999299999998
2011-10-04,1123.949951,53.214287,15.58,212.5,25.34,174.740005
2011-10-05,1144.030029,54.035713,16.16,219.5,25.889999,176.850006
2011-10-06,1164.969971,53.91,16.75,221.50999500000003,26.34,181.690002
2011-10-07,1155.459961,52.828571,16.66,224.74000499999997,26.25,182.389999
2011-10-10,1194.890015,55.544284999999995,17.09,231.32000699999998,26.940001000000002,186.619995
2011-10-11,1195.540039,57.184284,16.99,235.479996,27.0,185.0
2011-10-12,1207.25,57.455715000000005,17.25,236.809998,26.959999,186.119995
2011-10-13,1203.660034,58.347141,17.42,236.149994,27.18,186.820007
2011-10-14,1224.579956,60.285713,17.549999,246.710007,27.27,190.529999
2011-10-17,1200.859985,59.998573,17.17,242.330002,26.98,186.58999599999999
2011-10-18,1225.380005,60.32,17.51,243.88000499999998,27.309998999999998,178.899994
2011-10-19,1209.880005,56.945713,17.16,231.52999900000003,27.129998999999998,177.389999
2011-10-20,1215.390015,56.472857999999995,17.190001000000002,233.61000099999998,27.040001,177.25
2011-10-21,1238.25,56.124287,17.379998999999998,234.77999900000003,27.16,181.630005
